id,name,type,source
concept_The_participants_were_tasked_with_creating_results_for_the_entire_database_and_include_their_findings_in_a_document,"The participants were tasked with creating results for the entire database and include their findings in a document","concept","MISeD"
concept_Stephane_specifically_was_recommended_to_use_clean_LDA_filtering,_as_it_improves_VTS_results,"Stephane specifically was recommended to use clean LDA filtering, as it improves VTS results","concept","MISeD"
concept_Marketing_made_the_decision_to_remove_the_L_C.D._screen_because_it_would_have_made_the_product_exceed_the_company's_budget_for_the_product,"Marketing made the decision to remove the L_C.D. screen because it would have made the product exceed the company's budget for the product","concept","MISeD"
concept_The_remaining_members_of_the_team_voted_to_keep_the_L_C.D._screen_in_the_design,"The remaining members of the team voted to keep the L_C.D. screen in the design","concept","MISeD"
concept_During_the_meeting,_the_participants_analyzed_two_remote_control_designs,"During the meeting, the participants analyzed two remote control designs","concept","MISeD"
concept_The_participants_also_discussed_the_feasibility_of_implementing_an_L_C.D._screen_and_speech_recognition_features_on_the_devices,"The participants also discussed the feasibility of implementing an L_C.D. screen and speech recognition features on the devices","concept","MISeD"
concept_In_the_end,_the_team_decided_to_move_forward_with_the_first_design_due_to_budget_constraints,"In the end, the team decided to move forward with the first design due to budget constraints","concept","MISeD"
topic_Detector,"Detector","topic","MISeD"
concept_The_current_VAD_is_not_part_of_the_standard_and_its_requirements_are_still_not_finalized,"The current VAD is not part of the standard and its requirements are still not finalized","concept","MISeD"
concept_The_participants_wanted_to_explore_the_possibility_of_using_a_VAD_that_is_smaller_and_works_well,_or_a_different_VAD_entirely,"The participants wanted to explore the possibility of using a VAD that is smaller and works well, or a different VAD entirely","concept","MISeD"
concept_Explore_the_use_of_a_new_VAD_that_is_smaller_and_performs_well,_or_use_a_different_VAD_entirely,"Explore the use of a new VAD that is smaller and performs well, or use a different VAD entirely","concept","MISeD"
concept_Investigate_the_use_of_MSG_stream_in_combination_with_a_new_system,"Investigate the use of MSG stream in combination with a new system","concept","MISeD"
concept_Work_on_implementing_voiced-unvoiced_detection_using_features_related_to_the_mel-spectrum,"Work on implementing voiced-unvoiced detection using features related to the mel-spectrum","concept","MISeD"
concept_Design_a_new_filter_with_a_shorter_delay_and_evaluate_its_performance,"Design a new filter with a shorter delay and evaluate its performance","concept","MISeD"
concept_To_design_a_new_filter_with_a_shorter_delay_and_evaluate_its_performance,"To design a new filter with a shorter delay and evaluate its performance","concept","MISeD"
concept_The_participants_also_discussed_potential_improvements_to_the_ASR_system,_including_the_use_of_a_different_VAD_and_the_implementation_of_voiced-unvoiced_detection,"The participants also discussed potential improvements to the ASR system, including the use of a different VAD and the implementation of voiced-unvoiced detection","concept","MISeD"
concept_The_participants_acknowledged_the_need_to_reduce_the_size_of_the_new_VAD_while_maintaining_its_performance,"The participants acknowledged the need to reduce the size of the new VAD while maintaining its performance","concept","MISeD"
concept_They_also_agreed_to_explore_the_possibility_of_using_a_different_VAD_altogether,_given_that_the_current_VAD_is_not_part_of_the_standard_and_its_requirements_are_still_not_finalized,"They also agreed to explore the possibility of using a different VAD altogether, given that the current VAD is not part of the standard and its requirements are still not finalized","concept","MISeD"
concept_The_participants_decided_that_the_remote_control_will_have_a_simple_design_with_only_the_basic_functions_of_a_TV_remote,"The participants decided that the remote control will have a simple design with only the basic functions of a TV remote","concept","MISeD"
concept_The_basic_functions_include_channel_selection,_volume_control,_and_a_teletext_button,"The basic functions include channel selection, volume control, and a teletext button","concept","MISeD"
concept_The_remote_will_also_have_a_large_size_and_sturdy_design_to_ensure_durability,"The remote will also have a large size and sturdy design to ensure durability","concept","MISeD"
concept_Some_participants_suggested_the_addition_of_a_unique_feature,_such_as_a_noisemaking_function_or_a_rechargeable_battery,"Some participants suggested the addition of a unique feature, such as a noisemaking function or a rechargeable battery","concept","MISeD"
concept_The_participants_proposed_several_ideas_for_a_new_remote_control_design,"The participants proposed several ideas for a new remote control design","concept","MISeD"
concept_One_idea_was_to_make_the_remote_control_in_the_shape_of_a_ball,_with_a_hinge_in_the_middle,"One idea was to make the remote control in the shape of a ball, with a hinge in the middle","concept","MISeD"
concept_Another_idea_was_to_make_the_remote_control_in_the_shape_of_a_keyboard,_with_a_flip-out_design_which_would_make_it_easier_to_hold,"Another idea was to make the remote control in the shape of a keyboard, with a flip-out design which would make it easier to hold","concept","MISeD"
concept_The_third_idea_was_to_combine_the_two_designs_into_one_remote_control_with_a_flat_bottom_and_grips_on_the_sides,"The third idea was to combine the two designs into one remote control with a flat bottom and grips on the sides","concept","MISeD"
concept_Due_to_time_constraints,_the_participants_decided_to_discuss_these_ideas_in_their_next_meeting,"Due to time constraints, the participants decided to discuss these ideas in their next meeting","concept","MISeD"
topic_Corinne,"Corinne","topic","MISeD"
concept_The_Industrial_Designer_suggested_that_the_remote_control_could_be_designed_with_sensors_on_both_sides,_allowing_it_to_work_regardless_of_which_way_it_is_pointed,"The Industrial Designer suggested that the remote control could be designed with sensors on both sides, allowing it to work regardless of which way it is pointed","concept","MISeD"
concept_However,_they_also_mentioned_that_adding_more_technology_would_increase_the_cost_of_the_remote_control,"However, they also mentioned that adding more technology would increase the cost of the remote control","concept","MISeD"
topic_Ryan,"Ryan","topic","MISeD"
concept_It_would_allow_the_remote_control_to_work_regardless_of_which_way_it_is_pointed,"It would allow the remote control to work regardless of which way it is pointed","concept","MISeD"
concept_It_would_make_the_remote_control_more_user-friendly,"It would make the remote control more user-friendly","concept","MISeD"
concept_Aesthetics_-_A_ball-shaped_remote_control_could_be_considered_more_modern_and_visually_appealing,"Aesthetics - A ball-shaped remote control could be considered more modern and visually appealing","concept","MISeD"
concept_Size_-_A_ball-shaped_remote_may_not_be_as_ergonomic_as_other_designs,"Size - A ball-shaped remote may not be as ergonomic as other designs","concept","MISeD"
concept_They_brought_up_the_importance_of_considering_the_ergonomics_and_user-friendly_aspects_of_the_design,"They brought up the importance of considering the ergonomics and user-friendly aspects of the design","concept","MISeD"
